IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	PC1_AVG	PC2_AVG	PC3_AVG	PC4_AVG	PC5_AVG	PC6_AVG	PC7_AVG	PC8_AVG	PC9_AVG	PC10_AVG	super_pop
NA20875	1732554	1732554	0.0884804	-0.0358497	0.0995499	0.0346061	-0.00203537	0.00462774	0.00585049	0.00461542	0.00140291	0.0682576	SAS
NA20881	1733760	1733760	0.0867166	-0.0559502	0.0719544	0.0215232	0.00307022	0.00462023	-0.000414842	0.00636396	-0.000368963	-0.000421617	SAS
NA20882	1734594	1734594	0.0880595	-0.0496735	0.073465	0.0239976	0.00263246	0.00183556	0.00256506	0.00412925	0.00208735	0.00345133	SAS
NA20887	1734782	1734782	0.0879472	-0.0369687	0.0885833	0.030813	0.000734607	0.000492064	0.0012519	0.00135915	0.0014122	0.00585736	SAS
NA20890	1734570	1734570	0.0871851	-0.0489899	0.0694461	0.0256015	-0.000596981	0.00392723	0.000660085	0.0022568	0.00167223	0.00483035	SAS
NA20892	1735070	1735070	0.0879394	-0.0343493	0.0970809	0.0361997	0.000216616	0.00159429	0.000873229	-0.00248461	0.00253295	0.06993	SAS
NA20894	1729444	1729444	0.0863906	-0.0462206	0.0836109	0.02585	0.000855989	-0.00246068	-0.000816696	-0.00244919	0.00353805	0.0108234	SAS
NA20896	1735508	1735508	0.090806	-0.0303035	0.0995724	0.0368482	0.000592912	0.000711167	0.0018952	0.00239425	-0.000841743	0.0666038	SAS
NA20897	1734996	1734996	0.0876904	-0.019991	0.0997813	0.0374384	-0.00178319	0.00256423	-0.00373217	-0.00026143	-0.00451943	-0.00752865	SAS
NA20899	1735488	1735488	0.0885612	-0.0333358	0.0989484	0.0346584	-0.00234108	0.00145207	0.00139427	0.00195764	0.00213418	0.0644068	SAS
NA20905	1734090	1734090	0.0890625	-0.0395192	0.0912186	0.0317001	0.00094056	0.00287206	0.00239602	0.00242486	0.00150514	0.00490984	SAS
NA20909	1735292	1735292	0.0894036	-0.0596394	0.0648188	0.018097	0.000265892	0.000282141	0.00183723	0.00202106	-0.0029501	0.0114584	SAS
NA21086	1734858	1734858	0.0882155	-0.0312968	0.0976316	0.0340621	-0.000213414	0.00202447	-0.000333243	0.00365043	0.00126146	0.05845	SAS
NA21088	1733610	1733610	0.0900488	-0.0344234	0.0944719	0.035774	0.00184408	0.00328381	0.00295515	0.00567686	0.000475831	0.0668964	SAS
NA21089	1735866	1735866	0.087073	-0.0347341	0.100991	0.0359936	-0.00294596	0.00376922	0.00155045	-0.00170868	-0.00229193	0.0791385	SAS
NA21090	1735250	1735250	0.0851372	-0.0319948	0.105085	0.0392381	-0.00252565	-0.000867635	0.00151193	0.00316831	-4.64641e-05	0.0730187	SAS
NA21092	1735236	1735236	0.089398	-0.0386601	0.0857669	0.0293214	0.00119001	0.00130688	-0.0018649	-0.00729818	0.000762894	0.0112294	SAS
NA21093	1733520	1733520	0.0882028	-0.0313258	0.104678	0.0366348	-0.000384302	0.00346364	0.00176669	-0.00189396	0.000745248	0.0821415	SAS
NA21094	1733962	1733962	0.0870071	-0.0313162	0.100387	0.0385112	0.00124565	0.000595877	-0.000244782	-0.00140499	1.84318e-05	0.0816248	SAS
NA21098	1732444	1732444	0.0878512	-0.031026	0.0979575	0.0375562	-0.000809672	0.00299078	6.1791e-05	0.00303426	0.00561664	0.07508	SAS
NA21099	1733936	1733936	0.0887761	-0.0369895	0.0942159	0.0335418	0.000573913	-0.00123649	0.00026533	0.00111243	-0.000784705	0.0698027	SAS
NA21100	1734812	1734812	0.0885359	-0.0330926	0.101004	0.0377127	-0.000228635	0.00225262	0.00342035	0.00300961	-0.000323459	0.0796769	SAS
NA21103	1735564	1735564	0.087225	-0.0323363	0.100175	0.0371102	0.000371829	-0.00204814	0.000764975	0.000636188	0.00181475	0.077359	SAS
NA21105	1732556	1732556	0.0886261	-0.0351026	0.0930838	0.0319965	0.000514909	0.00444868	0.00227862	0.00489675	0.00191569	0.0487548	SAS
NA21106	1734650	1734650	0.0856682	-0.0327235	0.0996528	0.0359445	-0.000819109	0.00360895	0.00215491	0.00390312	-0.00175849	0.0716699	SAS
NA21107	1735840	1735840	0.0864899	-0.0398672	0.0982193	0.0341667	0.00157353	0.000735594	0.00407378	0.000987763	-0.00113547	0.0720182	SAS
NA21109	1735426	1735426	0.0856703	-0.0333636	0.0965538	0.0363949	-0.000171754	0.00251791	-0.000664537	-0.00314675	0.00288399	0.0696414	SAS
NA21111	1735556	1735556	0.0883072	-0.0329534	0.0943565	0.034769	-0.00141059	0.000518842	0.000482864	-0.000494789	-0.000635771	0.0604832	SAS
NA21114	1735936	1735936	0.0879956	-0.0378772	0.0940144	0.0348351	0.000638495	-0.00100712	0.00145949	-0.00287845	-0.00103952	0.0574849	SAS
NA21116	1732866	1732866	0.0891496	-0.0351215	0.0874865	0.0330091	-0.00130272	0.000682092	0.0034863	0.00211392	-0.00040734	0.012586	SAS
NA21117	1736190	1736190	0.0872024	-0.0318505	0.0950545	0.0335923	-0.000559565	0.00431979	0.00457856	0.00502054	0.000647151	0.0623274	SAS
NA21118	1735166	1735166	0.0881996	-0.0343135	0.100957	0.0366175	0.00180482	-0.003637	-0.000848733	0.00140778	0.00266459	0.0788718	SAS
NA21119	1735716	1735716	0.0868715	-0.0330777	0.102339	0.035867	0.000866656	-0.00164493	-0.000368029	-0.00343823	-0.000783786	0.0818482	SAS
NA21120	1735464	1735464	0.0877321	-0.0386714	0.0858384	0.0301793	-0.000107124	-0.00285646	-0.00113793	-0.000542991	0.0011373	-0.00187889	SAS
NA21122	1711042	1711042	0.0823664	-0.0350467	0.0989321	0.0313376	0.000769194	0.000868905	0.00231976	0.00225001	0.00110396	0.0790918	SAS
NA21125	1735964	1735964	0.0899236	-0.0334775	0.0993841	0.034109	0.000844368	0.00661746	0.00122717	0.00417874	0.00643515	0.0718484	SAS
NA21127	1734120	1734120	0.0853421	-0.0323273	0.100598	0.0351457	-0.000655647	0.00236204	0.00180322	0.00223355	-0.00151334	0.0763942	SAS
NA21128	1734610	1734610	0.0883598	-0.0346079	0.0973342	0.0372321	-0.000953932	-0.000137968	0.00372575	0.00196944	0.00185831	0.0692915	SAS
NA21129	1735782	1735782	0.0907727	-0.0294273	0.102991	0.0377186	-0.00169142	0.00469601	0.00256358	0.00135272	-0.00160207	0.0786477	SAS
NA21137	1735194	1735194	0.0871437	-0.0354658	0.0965028	0.0371682	-0.00114097	4.04829e-05	0.00613733	0.00556231	0.00174827	0.0711126	SAS
NA21141	1732988	1732988	0.0875578	-0.0338975	0.0998566	0.0360383	-0.00165162	-0.00030718	0.00434746	0.00454002	0.00190999	0.0744966	SAS
NA21142	1735342	1735342	0.0891193	-0.0316041	0.0979774	0.0361299	-5.68844e-05	0.000847522	0.00332763	0.000213614	0.00314794	0.0815591	SAS
NA21144	1731610	1731610	0.0858485	-0.0310834	0.100975	0.0326403	3.82897e-05	-0.000287347	0.000552939	0.00243335	-0.000990098	0.0799765	SAS
HG00336	1732828	1732828	0.0996202	-0.10826	-0.0333913	-0.0339667	-0.00209069	-0.0193555	-0.0268837	0.0758158	0.00558056	-0.0141363	EUR
HG00554	1731392	1731392	0.0641805	-0.0940854	-0.0365264	-0.00446168	0.00403836	0.000963861	0.0119953	-0.0286783	0.000155435	-0.00155378	AMR
HG00590	1733386	1733386	0.12377	0.168821	-0.0122854	-0.0330749	-0.000901457	0.00732616	-8.73102e-05	0.00327334	-0.0020283	0.0024168	EAS
HG01052	1732732	1732732	0.0162723	-0.0608195	-0.0433297	0.0138945	0.000668516	0.00529865	0.00939703	-0.0217576	0.000837043	-0.00237191	AMR
HG01060	1728610	1728610	0.0616337	-0.0935463	-0.0412508	-0.0115464	0.000709537	0.00376075	0.00882304	-0.0226719	0.00360182	-0.00348584	AMR
HG01095	1734172	1734172	0.0543054	-0.0867922	-0.0408978	-0.00267199	0.0028759	0.00555668	0.0110421	-0.0231116	0.0061075	-0.0114381	AMR
HG01104	1734502	1734502	0.0628282	-0.0890698	-0.0382298	-0.00632913	0.00181157	0.00908282	0.0108345	-0.0265292	-0.00197	-0.00408789	AMR
HG01164	1733314	1733314	0.0564417	-0.0939213	-0.0385777	-0.00419538	-0.00239866	0.008964	0.0145507	-0.0299181	0.00347725	-0.00385266	AMR
HG01176	1734446	1734446	0.0632726	-0.082982	-0.0444008	0.00412652	0.000882164	0.00200329	0.00553705	-0.020479	0.00108891	-0.00402674	AMR
HG01198	1735522	1735522	0.0263401	-0.0734157	-0.0434508	0.00510907	-0.00378471	0.00286165	0.0106085	-0.0244117	0.00728616	-0.00232044	AMR
HG01383	1735672	1735672	0.0850515	-0.0768549	-0.0546233	0.0288046	-0.000744144	0.00656841	0.00784295	-0.0246436	0.00266289	-0.00655174	AMR
HG01384	1735826	1735826	0.0750115	-0.0772749	-0.0512353	0.0210337	0.00350801	0.00375291	0.00897848	-0.0262542	-0.000424164	-0.00373975	AMR
HG01402	1704898	1704898	0.034383	-0.0653451	-0.0415067	0.0174202	-0.00559068	-0.000319299	0.0085453	-0.0248247	0.0059199	-0.0110911	AMR
HG01412	1733210	1733210	0.0649148	-0.0735312	-0.0530738	0.0227763	-0.000179113	0.0068921	0.0121022	-0.0287159	-0.000374421	-0.00792822	AMR
HG01414	1731672	1731672	0.0451964	-0.0740986	-0.0431784	0.0102941	-0.00409678	0.00526575	0.00859018	-0.0165309	0.00262876	-0.00197894	AMR
HG01488	1735500	1735500	0.0354417	-0.0777368	-0.036908	0.00139258	0.00128532	0.0029509	0.0104226	-0.0156285	-0.000547624	-0.00736036	AMR
HG01583	1733190	1733190	0.0880552	-0.0483906	0.0748119	0.022257	-0.000947874	-0.00138182	0.00190947	0.00123668	0.0010938	0.00488728	SAS
HG01586	1731306	1731306	0.0904963	-0.0471613	0.0694632	0.0175822	-0.00127926	-0.00150559	-0.00140056	-0.00097117	1.41489e-05	0.00135537	SAS
HG01590	1730608	1730608	0.0887061	-0.0535974	0.0703068	0.0184073	0.000205488	-0.00410591	-0.00154633	0.00168443	0.00388314	0.00327769	SAS
HG01632	1734218	1734218	0.0853044	-0.129809	-0.0321997	-0.0453206	0.00185203	0.00522319	0.00855166	-0.0245872	0.0011189	0.00637738	EUR
HG01799	1735894	1735894	0.123321	0.176026	-0.0107798	-0.0380333	-0.00129973	0.056265	-0.00658939	0.00556582	0.000293795	-0.00208212	EAS
HG01968	1735920	1735920	0.124243	0.0694437	-0.127678	0.210764	0.00120846	0.00224708	-0.004346	0.0141803	-0.00274646	0.00580112	AMR
HG02146	1732250	1732250	0.118643	0.0509157	-0.12346	0.196918	0.000900694	0.00832295	-0.00727916	0.0152918	-0.00262063	0.00963207	AMR
HG02150	1720638	1720638	0.122142	0.0628707	-0.128777	0.216861	0.000979741	0.00511532	-0.00613044	0.0172413	-0.000148059	0.00433629	AMR
HG02256	1727056	1727056	-0.198017	-0.0105621	-0.00988234	0.000350162	0.00129452	0.00138731	-0.0173627	-0.00352697	-0.0111357	0.0114081	AFR
HG02275	1733840	1733840	0.123242	0.0647805	-0.127964	0.215789	0.000178359	0.0105089	-0.00672647	0.0197179	-0.00109606	0.00485448	AMR
HG02291	1735182	1735182	0.123295	0.0710788	-0.130151	0.221192	0.0018237	0.00815491	-0.00340926	0.014491	-0.00339488	0.00678073	AMR
HG02292	1734278	1734278	0.121878	0.0435021	-0.119633	0.192235	0.000626109	0.00416107	-0.00920232	0.0144223	0.00231684	0.00408674	AMR
HG02379	1732304	1732304	0.121286	0.167464	-0.0102599	-0.0355308	-0.00301962	0.0533389	-0.00594064	0.00841822	0.00143769	-0.00350097	EAS
HG02415	1732766	1732766	0.103627	0.0436773	-0.113405	0.179585	-0.000269204	0.00485125	-0.00523205	0.0130058	0.00197084	-0.0021499	AMR
HG02425	1735184	1735184	0.0867293	-0.00293292	-0.0840113	0.115496	-0.00080973	0.00181085	0.000890282	0.00103659	0.00378274	-0.00768777	AMR
HG02449	1734772	1734772	-0.261833	0.0120301	-0.00342143	-0.00372093	0.00305007	-0.00291	-0.030855	-0.00734445	-0.0118005	0.0326286	AFR
HG02586	1730522	1730522	-0.271096	0.0144147	0.00246336	-0.00184886	-0.0702749	0.000929768	0.0376776	0.00440449	0.0485036	-0.00438993	AFR
HG02649	1733306	1733306	0.087954	-0.0630203	0.057906	0.0171813	-0.000228644	-0.000555149	-0.00344086	0.00378003	-0.00195011	0.00428006	SAS
HG02655	1733206	1733206	0.0873897	-0.0607495	0.0598554	0.0137924	-0.0022722	0.000209289	-0.000684503	-0.00261172	8.92884e-05	0.00150299	SAS
HG02690	1729494	1729494	0.0845233	-0.0608501	0.0618699	0.0162619	-0.00144497	0.00071408	-0.000442149	-0.000395416	0.00116468	-0.0069859	SAS
HG02694	1714136	1714136	0.0844454	-0.064383	0.0623201	0.0132313	-0.00150337	0.000160153	0.000841343	-0.00394054	0.00585977	-0.00190129	SAS
HG02696	1732976	1732976	0.0911033	-0.0397227	0.075365	0.0234645	-0.00240725	-0.00554483	-0.000810544	0.00578434	-0.00315218	0.00530764	SAS
HG02724	1728740	1728740	0.0906644	-0.0227492	0.093202	0.0314543	-0.00317286	-0.000572161	-0.0045835	0.00526	0.000515942	-0.0196386	SAS
HG02728	1732318	1732318	0.0901169	-0.020427	0.0947599	0.0305858	-0.00298304	-0.00396625	-0.00155987	0.000149796	0.00176914	-0.0202103	SAS
HG02774	1731244	1731244	0.0877961	-0.0346822	0.0847587	0.0243699	-0.000242286	-0.00180224	0.0016543	-0.00264928	0.00277057	-0.0115856	SAS
HG02784	1727416	1727416	0.0889514	-0.030435	0.0926402	0.0320848	-0.00183614	-0.00153967	-0.00102268	-0.00274148	0.00221806	-0.0126268	SAS
HG02792	1731414	1731414	0.0901739	-0.0241296	0.093916	0.0313532	-0.000443989	-0.00184773	-0.000768505	0.00433691	-0.00208354	-0.0163884	SAS
HG02793	1735254	1735254	0.0891271	-0.0258237	0.09744	0.0288617	-0.00110878	-0.000198389	-0.000461281	0.00352386	0.000194012	-0.0242481	SAS
HG03006	1732270	1732270	0.0924842	-0.00839478	0.0879728	0.0279203	-0.000219214	0.00469756	-0.000190804	0.0014956	0.00147486	-0.0079011	SAS
HG03012	1735206	1735206	0.0907549	-0.00420151	0.0882445	0.0260486	-0.00227221	-0.000797424	-0.00032811	-0.00374138	0.00343005	-0.00134962	SAS
HG03016	1732684	1732684	0.0873718	-0.0273237	0.0915024	0.0323729	0.00152575	-0.00141279	0.00265474	-0.00103252	-0.00366659	-0.0171244	SAS
HG03028	1734342	1734342	-0.275109	0.0155391	-0.000332942	-0.000728463	-0.0656772	0.00400337	0.0400743	0.0117933	0.0229143	0.012725	AFR
HG03235	1730092	1730092	0.08584	-0.0510978	0.0716368	0.0213515	0.000350835	0.00347468	0.00280031	0.00126289	0.00270554	0.00111033	SAS
HG03487	1728580	1728580	0.0889894	-0.0394045	0.0782113	0.023382	-0.000416863	-0.00177385	-0.00274129	0.00306307	-0.0022795	-0.00313467	SAS
HG03611	1727398	1727398	0.0928946	-0.00180393	0.0853751	0.0265153	-0.00193213	0.0030109	-0.00109081	0.00121951	-0.00390144	-0.00996539	SAS
HG03616	1731562	1731562	0.0914199	-0.00587913	0.0846026	0.0218683	0.000311639	0.000621903	-0.00130549	0.00349028	-0.00182501	0.00381792	SAS
HG03629	1732822	1732822	0.0873967	-0.0503088	0.0706883	0.0184303	0.00122124	0.00270035	-0.00259288	-0.000224269	0.00182928	0.00144808	SAS
HG03633	1732044	1732044	0.089554	-0.0401114	0.0825047	0.0212455	0.00160945	-0.000338855	-0.000196234	0.00314496	-4.12508e-05	-0.00372718	SAS
HG03652	1717314	1717314	0.0880441	-0.0336511	0.0848949	0.0265244	0.00129094	-0.000506195	-0.00180379	0.000532816	0.00311887	-0.00414634	SAS
HG03667	1734150	1734150	0.0898479	-0.0182349	0.100904	0.0283	9.25505e-06	-0.00134542	-0.00118664	2.1179e-05	-0.00324482	-0.00985795	SAS
HG03672	1735240	1735240	0.0876115	-0.0271272	0.103115	0.0335456	-0.00196718	0.00254175	0.003797	-0.00262146	-0.00242987	-0.00666847	SAS
HG03684	1734824	1734824	0.0871583	-0.00548461	0.110568	0.0401571	-8.77144e-05	-0.00182445	0.000429218	-0.00423979	-0.00290446	-0.0133712	SAS
HG03689	1734614	1734614	0.0903365	-0.0207626	0.106619	0.0333025	0.0017361	-0.00231032	0.00302032	-0.00511858	-0.00315384	-0.00830476	SAS
HG03697	1722284	1722284	0.0857687	-0.0193279	0.0990676	0.0329671	0.000211404	-0.00220448	0.00200565	-0.003801	0.00232132	-0.0175878	SAS
HG03713	1722236	1722236	0.0863937	-0.0395323	0.0818379	0.021196	-0.00241197	-0.00476026	-0.00290291	0.00363173	0.00355123	-0.0117079	SAS
HG03716	1734124	1734124	0.0888534	-0.0433484	0.082112	0.027308	-0.00105985	-0.0044866	3.51654e-05	0.00378111	0.00339872	-0.00194375	SAS
HG03718	1734472	1734472	0.0874621	-0.0145139	0.110616	0.0393073	-0.00248084	-0.000448821	0.000105251	0.00326813	-0.00225953	-0.0102193	SAS
HG03721	1733746	1733746	0.0867251	-0.0291817	0.101312	0.0327767	0.00052905	0.00130895	0.00280689	-0.00257351	0.00174442	-0.0120581	SAS
HG03736	1726456	1726456	0.0881373	-0.0212618	0.0986905	0.0332386	-0.00119648	0.00100076	0.000184143	-0.00905809	0.000344689	-0.0148173	SAS
HG03738	1729296	1729296	0.087445	-0.0262945	0.101059	0.0334125	-0.000487359	-0.00539334	-0.000939466	0.000915098	-0.00136526	-0.0136512	SAS
HG03745	1729246	1729246	0.0866472	-0.0234839	0.100407	0.0359442	-0.0003883	-0.000184436	0.00395986	-0.00268521	0.000739764	-0.0145693	SAS
HG03746	1732856	1732856	0.0880499	-0.0410569	0.079023	0.0263206	-0.00233708	-0.00628529	-0.000162737	0.00379044	-0.00107206	-0.000760328	SAS
HG03765	1734240	1734240	0.0899635	-0.0484443	0.0727513	0.0151113	-0.00275898	0.00107658	0.00304308	0.00270395	-0.000306138	0.00894901	SAS
HG03770	1731726	1731726	0.0893904	-0.00729923	0.0971225	0.0294974	-0.000779061	-0.00308112	0.00109509	-0.00211254	0.00262448	-0.0153181	SAS
HG03774	1733196	1733196	0.0875254	-0.0299396	0.0997998	0.0327669	-0.000163827	0.000853664	0.00289381	-0.0084882	-0.0012807	-0.0131705	SAS
HG03777	1730148	1730148	0.088197	-0.0271268	0.0989014	0.0316594	0.000368383	-0.00208635	0.00245768	-0.00436256	-0.000171862	-0.0146496	SAS
HG03782	1733166	1733166	0.0853057	-0.0286017	0.0978858	0.0322285	-0.00154882	-0.00106182	-3.84868e-05	-0.00294274	0.00079014	-0.0117089	SAS
HG03785	1735040	1735040	0.0885761	-0.0144495	0.113612	0.0404494	-0.00246167	-0.00426211	0.00114862	-0.00235496	0.000151584	-0.00644233	SAS
HG03786	1734894	1734894	0.0892464	-0.0188278	0.112854	0.0377138	-0.000376467	-0.00151835	0.00153122	-0.00672295	0.0006571	-0.00553526	SAS
HG03792	1735288	1735288	0.0887336	-0.0266023	0.096176	0.030276	0.00193284	-0.00201881	0.0031805	-0.00362862	0.000103407	-0.0163711	SAS
HG03796	1730620	1730620	0.0938084	0.0114355	0.0778053	0.0227992	-0.00150229	0.00370667	3.7492e-05	0.00510756	0.000790553	-0.00259749	SAS
HG03799	1734296	1734296	0.0933695	0.00402773	0.080321	0.0227834	-0.00141201	0.00237663	-0.000867958	-0.0032191	0.00271976	-0.00436537	SAS
HG03812	1735722	1735722	0.0939714	-0.00152742	0.0860171	0.0223331	0.00133243	0.00455824	-0.00118889	-0.00132549	-0.00305665	-0.00446044	SAS
HG03815	1735650	1735650	0.0950825	-0.000121778	0.0792129	0.0243229	-0.0024232	0.00430649	0.000796399	0.00116743	0.00158651	-0.00584553	SAS
HG03824	1728988	1728988	0.0928521	0.00344017	0.0798728	0.0226736	2.06071e-05	0.0022951	-0.00497838	0.00630387	0.000364986	-0.00855994	SAS
HG03832	1735246	1735246	0.0907794	0.000224789	0.0864974	0.0246892	0.00077616	-0.00646366	-0.00135124	0.00424957	-0.00115937	0.00232465	SAS
HG03835	1733450	1733450	0.0885122	-0.0200732	0.101481	0.0336095	-0.000278559	-0.00222006	0.00276513	-0.00138987	0.000343073	-0.0106185	SAS
HG03846	1735222	1735222	0.0875019	-0.01295	0.107377	0.0315785	0.000312972	-0.00100746	0.000718416	-0.00217496	0.00339491	-0.0216473	SAS
HG03848	1735374	1735374	0.0883738	-0.0215361	0.102519	0.0339721	-0.00164899	0.000740248	0.00166702	-0.00460698	-0.00221359	-0.00720102	SAS
HG03849	1733172	1733172	0.0879644	-0.0187021	0.099468	0.0352811	0.0014334	-0.00366452	7.54951e-05	0.00296445	-0.0036833	-0.013377	SAS
HG03850	1735712	1735712	0.0888462	-0.0218223	0.101631	0.0326636	-0.001742	0.00429631	0.00100352	-0.00283131	-0.00180734	-0.0170706	SAS
HG03851	1717484	1717484	0.085689	-0.0228413	0.101261	0.0320498	-0.0023359	-0.000268652	-0.00115969	0.00181966	-0.000825317	-0.0166738	SAS
HG03862	1724104	1724104	0.0875892	-0.0293509	0.0951186	0.0335683	0.00225117	0.00405136	0.00199721	-0.00291136	0.00537721	-0.0162656	SAS
HG03868	1729142	1729142	0.0901745	-0.0291659	0.0953234	0.0315515	0.000722919	0.00378507	0.0029478	-0.00306539	0.00269868	-0.012854	SAS
HG03870	1734780	1734780	0.0879031	-0.0277194	0.0968422	0.0355813	0.000321335	0.00412082	0.00236915	-0.005622	-0.000679819	-0.00491336	SAS
HG03882	1734580	1734580	0.0857613	-0.0289086	0.100383	0.0349942	0.000245709	-0.00193898	0.00491749	-0.00532485	-0.000489591	-0.0114312	SAS
HG03884	1727682	1727682	0.0881459	-0.0190877	0.10309	0.0328855	-0.000777579	-0.00409665	0.00181282	0.00262815	0.00129149	-0.0133216	SAS
HG03886	1732754	1732754	0.087363	-0.0227917	0.104016	0.0348858	0.000771691	0.000915848	0.00177542	-0.00424479	-0.000367843	-0.0180157	SAS
HG03887	1735032	1735032	0.0890092	-0.0231023	0.102273	0.0329628	-0.00151076	0.00142467	0.00337642	0.00160334	0.000169509	-0.00923914	SAS
HG03894	1733536	1733536	0.0840974	-0.0211304	0.103947	0.0330187	0.0015174	-0.000216896	0.000774655	0.000508207	-5.16684e-05	-0.00966222	SAS
HG03897	1732902	1732902	0.0880891	-0.0262063	0.096423	0.0317687	-0.00203734	0.008723	-0.00299284	-0.00190173	-0.00143553	-0.00571273	SAS
HG03902	1735056	1735056	0.0907678	-0.010279	0.0814568	0.0258203	0.00122236	0.00218597	-0.00323332	9.3417e-05	-0.000435686	0.00393914	SAS
HG03904	1734544	1734544	0.094394	-0.00293899	0.0881057	0.0279328	-0.00146122	0.00347293	-0.00160072	0.00168057	0.00397796	-0.00405681	SAS
HG03905	1734356	1734356	0.0942647	-0.000122714	0.0830463	0.0248565	-0.000962361	0.00110445	-0.00117143	6.68386e-05	-0.00135196	-0.00243332	SAS
HG03907	1733616	1733616	0.0933812	-0.00224226	0.0841786	0.0248946	-0.00143565	0.00260538	-0.00355549	0.00269498	-0.00336729	-0.000697275	SAS
HG03919	1734890	1734890	0.0888385	-0.0243275	0.08672	0.0275435	-0.00207871	-0.00449833	0.000864192	-0.00255428	-0.00156396	-0.0105139	SAS
HG03929	1663234	1663234	0.0737683	-0.00595481	0.0786424	0.0268044	-0.0024247	0.00510289	-0.00646679	-0.000153068	0.0101833	-0.0175735	SAS
HG03940	1732196	1732196	0.088218	-0.0121742	0.109158	0.037102	-0.000398093	-0.000541397	0.000851524	0.00403758	-0.00181765	-0.00794001	SAS
HG03941	1732858	1732858	0.0882394	-0.00822893	0.108185	0.0396865	-0.00237983	-0.00305758	-0.00180291	0.00348366	0.0035588	6.47635e-05	SAS
HG03944	1735224	1735224	0.0852434	-0.023438	0.0977983	0.0323081	0.000537399	0.00195628	0.000424019	-0.00228371	0.000294767	-0.0199263	SAS
HG03945	1728612	1728612	0.0869029	-0.0253516	0.0938374	0.0326639	5.66957e-05	-0.00196843	0.00275241	-0.00315526	-0.00307287	-0.0158589	SAS
HG03950	1735422	1735422	0.0896013	-0.0167009	0.100093	0.0328975	0.00151002	0.00157596	0.00127725	-0.00419207	0.000281301	-0.00950598	SAS
HG03953	1735808	1735808	0.0854211	-0.0244835	0.0978006	0.0287864	-0.00120386	0.00464642	0.00320422	-0.00132758	-0.00134406	-0.00802455	SAS
HG03965	1728386	1728386	0.0882518	-0.012503	0.101654	0.0343939	-0.00151864	0.00716496	0.00119075	-0.00307848	0.0012815	-0.0155511	SAS
HG03968	1734270	1734270	0.0880482	-0.0245388	0.102094	0.0326313	-0.00110239	0.000347307	0.00204359	-0.00205435	2.75788e-05	-0.0111754	SAS
HG03969	1731744	1731744	0.0881554	-0.0252506	0.100321	0.0310641	-0.00128015	-0.00336382	0.00174053	-0.0021557	-0.00102406	-0.0103728	SAS
HG03976	1735358	1735358	0.0895717	-0.0194319	0.0988997	0.0326748	0.00116515	-0.00138332	0.000965678	0.00304879	-0.0015283	-0.00736068	SAS
HG03982	1733550	1733550	0.0845612	-0.0112858	0.107224	0.0362594	-0.000145252	0.00430002	0.00192012	0.000343206	-0.000736136	-0.0126261	SAS
HG03989	1733810	1733810	0.0884056	-0.022683	0.100617	0.0328087	0.00155008	-0.00622414	-0.000155267	-0.00452253	0.000430306	-0.0128839	SAS
HG03991	1733136	1733136	0.0890177	-0.0209582	0.100634	0.0309443	-0.00175333	-0.00275654	0.00121619	-0.00322594	0.00489568	-0.00749607	SAS
HG04001	1730842	1730842	0.0907337	-0.0193923	0.101813	0.03298	-0.000492607	-0.000343027	0.00134122	0.0014918	0.00101799	-0.00475403	SAS
HG04003	1734538	1734538	0.0929246	-0.037174	0.0829885	0.0257726	-0.000299402	-0.00163056	-0.0020122	0.00172073	0.000908372	-0.00130165	SAS
HG04006	1731128	1731128	0.0882343	-0.0130442	0.103772	0.0354924	4.84616e-05	-0.00293063	0.000826443	-0.00202536	0.00353828	-0.0116492	SAS
HG04024	1731586	1731586	0.0877691	-0.0264677	0.0984769	0.0344912	0.000889503	0.00157851	0.000961788	-0.000993006	0.00108908	-0.0094179	SAS
HG04025	1735006	1735006	0.0893827	-0.0172545	0.113208	0.0388973	-0.00150703	-0.000634527	2.19063e-05	-0.000840589	-0.00142225	-0.00926572	SAS
HG04042	1727728	1727728	0.0876891	-0.0228048	0.101109	0.0353253	-0.000658509	-0.00455257	-2.15949e-05	-0.00501153	0.00186386	-0.0115084	SAS
HG04053	1733816	1733816	0.0877302	-0.0172414	0.112714	0.0383615	-0.000514723	0.00129347	0.00167312	0.00116115	0.00205793	-0.00681601	SAS
HG04062	1733904	1733904	0.085802	-0.00659414	0.111719	0.0362941	-0.00187479	-0.0013447	-0.0007998	0.00338833	0.001825	-0.0109703	SAS
HG04075	1732536	1732536	0.0888209	-0.0221971	0.10358	0.0328172	0.000457467	4.21556e-05	0.000650317	-0.00278246	0.00191906	-0.0140258	SAS
HG04080	1729790	1729790	0.0881887	-0.036888	0.0885616	0.0276745	-0.000606543	-0.00298974	-0.00171401	0.00501354	0.00143415	-0.0100249	SAS
HG04093	1729040	1729040	0.0879165	-0.0252764	0.103043	0.0347884	0.00151661	0.00113866	0.00648285	-0.00227013	0.00469067	-0.00855859	SAS
HG04094	1731878	1731878	0.0892531	-0.0191042	0.100886	0.0321494	-0.00297512	-0.00211353	-0.0019503	0.00152426	0.00184734	-0.00978159	SAS
HG04128	1732162	1732162	0.0942222	-0.00116531	0.086005	0.0253917	-0.00199594	0.00180944	-0.00160489	0.00516163	0.00271291	-0.00443737	SAS
