IID	ALLELE_CT	NAMED_ALLELE_DOSAGE_SUM	PC1_AVG	PC2_AVG	PC3_AVG	PC4_AVG	PC5_AVG	PC6_AVG	PC7_AVG	PC8_AVG	PC9_AVG	PC10_AVG	super_pop
NA19901	1733794	1733794	-0.245652	0.00563864	-0.0042348	0.000844533	-0.00258856	0.00214653	-0.00131971	-0.00216503	0.00437763	0.00376791	AFR
NA20340	1734962	1734962	-0.221349	-0.00110006	-0.0062048	-0.00624887	-0.00122512	0.00167023	0.0173015	-0.00651112	0.00637986	0.00854744	AFR
NA20503	1729708	1729708	0.088161	-0.129919	-0.0218297	-0.0408233	0.00501794	-0.00685025	-0.0138036	-0.0280432	0.00334691	-0.00435476	EUR
NA20504	1734480	1734480	0.0879414	-0.125397	-0.0200295	-0.0376067	0.0028955	-0.0123246	-0.015605	-0.0275719	0.00042692	0.00792358	EUR
NA20506	1729042	1729042	0.0880954	-0.126005	-0.0188726	-0.0380874	0.00617381	-0.00923582	-0.0157858	-0.0273795	0.000566154	0.0119037	EUR
NA20508	1735244	1735244	0.0864884	-0.127845	-0.0185496	-0.0361292	0.00319449	-0.00762	-0.0155723	-0.0255338	0.000528517	0.00534717	EUR
NA20510	1734308	1734308	0.0856074	-0.127418	-0.020906	-0.0370243	0.00238167	-0.00989291	-0.0148831	-0.0264484	-0.00219493	0.000263253	EUR
NA20512	1733992	1733992	0.0879059	-0.126892	-0.0210337	-0.0403411	0.000250596	-0.0117076	-0.0146673	-0.0308962	0.00237891	-0.000696313	EUR
NA20513	1730182	1730182	0.0858093	-0.125244	-0.0200204	-0.0394025	0.00215405	-0.0113628	-0.0167966	-0.0318885	0.0013123	0.0129569	EUR
NA20515	1732154	1732154	0.0878485	-0.128898	-0.020102	-0.0365623	0.00293596	-0.00970423	-0.0143536	-0.0265767	-0.00276119	0.0046243	EUR
NA20520	1724312	1724312	0.0850754	-0.125532	-0.020377	-0.0436527	0.00378921	-0.0116879	-0.0129714	-0.0278243	0.00335394	0.00279006	EUR
NA20521	1732896	1732896	0.084935	-0.132832	-0.0191389	-0.040145	0.00242225	-0.00930315	-0.0164605	-0.0322275	0.000346894	0.000375205	EUR
NA20522	1731304	1731304	0.0874441	-0.127769	-0.022532	-0.034875	0.00165111	-0.0119776	-0.0146439	-0.0300612	0.000255345	-0.00789543	EUR
NA20524	1734314	1734314	0.0879862	-0.127326	-0.0220505	-0.0412527	0.000542725	-0.00966099	-0.0124221	-0.0220528	-0.00216516	-0.000292994	EUR
NA20527	1734916	1734916	0.0886233	-0.128028	-0.0232097	-0.0368791	0.00401978	-0.0106245	-0.0132082	-0.0269314	-0.000661705	0.00357201	EUR
NA20528	1733984	1733984	0.0859556	-0.124678	-0.0188869	-0.0412941	0.00293459	-0.0118265	-0.0134747	-0.0321945	0.00289961	0.00974188	EUR
NA20529	1731678	1731678	0.0840658	-0.128209	-0.0224936	-0.0416325	0.00429658	-0.0117268	-0.017547	-0.029505	0.00192616	0.000574355	EUR
NA20532	1733794	1733794	0.0863827	-0.12707	-0.019725	-0.0395688	0.00414822	-0.0145947	-0.0162636	-0.0310178	0.00148579	-0.000472095	EUR
NA20538	1735044	1735044	0.0839503	-0.128321	-0.0222024	-0.038706	0.00276503	-0.0114623	-0.0189971	-0.0350999	-0.00160486	-0.00389226	EUR
NA20539	1734658	1734658	0.0852211	-0.12971	-0.0210185	-0.0370133	0.00220612	-0.0119418	-0.0192315	-0.0313711	0.0012602	0.00308876	EUR
NA20542	1732902	1732902	0.0872491	-0.124049	-0.0216822	-0.0419845	0.00194451	-0.009482	-0.0113525	-0.0231771	-0.00141579	0.0023044	EUR
NA20543	1734906	1734906	0.0850032	-0.130008	-0.0228461	-0.0394011	0.00386525	-0.01163	-0.0169546	-0.0276045	-0.00428661	0.00146328	EUR
NA20582	1732828	1732828	0.0858955	-0.130546	-0.0226925	-0.0403748	0.00178135	-0.00966409	-0.0150801	-0.0248022	-0.00271884	0.00461116	EUR
NA20585	1735040	1735040	0.0868893	-0.127051	-0.0241752	-0.0409453	0.00181687	-0.00968827	-0.0113426	-0.0287368	-0.000520278	0.0036046	EUR
NA20586	1731358	1731358	0.0851043	-0.131963	-0.0225708	-0.0404315	0.00458612	-0.0124454	-0.0153581	-0.0300071	-0.00145743	-0.00189315	EUR
NA20589	1732722	1732722	0.0851912	-0.127458	-0.0206764	-0.0400994	0.0048783	-0.0101308	-0.0171971	-0.0293344	0.000607928	0.00287822	EUR
NA20752	1731666	1731666	0.0862205	-0.128551	-0.0172767	-0.0381429	0.00315223	-0.00990042	-0.0187144	-0.0309489	-0.00250094	-0.0037333	EUR
NA20753	1732230	1732230	0.0844058	-0.126307	-0.0202739	-0.0413677	0.00503737	-0.0111458	-0.0157177	-0.0268776	-0.00249515	0.000717574	EUR
NA20754	1734802	1734802	0.0852118	-0.126428	-0.023816	-0.0376391	0.00216971	-0.0111771	-0.0157657	-0.0270863	0.00162922	0.00214869	EUR
NA20756	1726750	1726750	0.0855177	-0.125807	-0.0204519	-0.0410466	0.0024432	-0.01135	-0.0123594	-0.0271177	-0.00202686	-0.000944956	EUR
NA20758	1718488	1718488	0.0846373	-0.128416	-0.0165537	-0.0383977	0.00179725	-0.00913505	-0.0125487	-0.0276149	-0.000969275	0.00239858	EUR
NA20759	1723952	1723952	0.0863406	-0.129647	-0.0209674	-0.0390825	0.00159086	-0.0140084	-0.0156933	-0.0302123	-0.00237335	-0.00138597	EUR
NA20762	1734778	1734778	0.0845387	-0.130746	-0.0177084	-0.0412742	0.00259721	-0.0146203	-0.0174741	-0.0273566	0.000807886	-0.00132742	EUR
NA20763	1732976	1732976	0.0883994	-0.12899	-0.021146	-0.0412096	0.00136868	-0.01163	-0.0147817	-0.0246468	-0.000512968	-0.00136823	EUR
NA20765	1734196	1734196	0.0851944	-0.130595	-0.0176951	-0.0422546	0.00162284	-0.00807146	-0.0157105	-0.031809	0.00143213	-0.00193763	EUR
NA20766	1730702	1730702	0.0839179	-0.129117	-0.0172621	-0.0347684	0.00107251	-0.00943594	-0.0122567	-0.0249171	0.00148342	0.00271992	EUR
NA20767	1735916	1735916	0.0850474	-0.126822	-0.0221011	-0.0408946	0.00201277	-0.0134877	-0.0123929	-0.0281157	0.00223734	0.000579413	EUR
NA20770	1734938	1734938	0.0865681	-0.127028	-0.0199842	-0.0363101	0.00238444	-0.0163079	-0.0170004	-0.0283823	0.0032333	0.00437944	EUR
NA20771	1734612	1734612	0.0860556	-0.132742	-0.018999	-0.0383619	0.00332866	-0.00801011	-0.0168129	-0.0288001	-0.000238176	0.00539442	EUR
NA20772	1734230	1734230	0.0860226	-0.128631	-0.0213925	-0.0398173	0.00266612	-0.00748291	-0.0160798	-0.030818	-0.00153556	-0.00261863	EUR
NA20773	1731978	1731978	0.0879376	-0.127644	-0.0173297	-0.0397383	0.000139482	-0.0102834	-0.0110687	-0.0243954	-0.00096139	0.00706162	EUR
NA20778	1733798	1733798	0.0872147	-0.130203	-0.0218131	-0.0405926	-0.000594968	-0.00573968	-0.011838	-0.0243048	-0.000854239	3.82771e-05	EUR
NA20783	1728224	1728224	0.0848135	-0.128162	-0.0213814	-0.0387282	0.00571742	-0.00887294	-0.0162287	-0.0314687	0.00118276	0.00744941	EUR
NA20785	1728290	1728290	0.0862329	-0.125366	-0.0214905	-0.0384092	0.00359144	-0.0109088	-0.0132569	-0.0242702	0.00261975	-0.00566116	EUR
NA20786	1729926	1729926	0.0860126	-0.127558	-0.0203221	-0.0353246	0.00269256	-0.0110789	-0.0169984	-0.0323277	-0.00206486	-0.00165169	EUR
NA20795	1733250	1733250	0.0849539	-0.12915	-0.0230668	-0.0392482	0.00345721	-0.0143941	-0.0173665	-0.030554	0.00198952	0.00543176	EUR
NA20796	1719574	1719574	0.0841151	-0.129494	-0.0217836	-0.0376969	0.00396377	-0.0137116	-0.0142797	-0.0278099	0.00247278	0.00563232	EUR
NA20797	1727168	1727168	0.0841644	-0.127617	-0.0189857	-0.0389682	0.00265368	-0.0126404	-0.0153756	-0.0297739	-0.00133592	0.00351062	EUR
NA20798	1731624	1731624	0.08699	-0.12726	-0.0195139	-0.0382142	0.00178853	-0.00813885	-0.0120677	-0.0301359	-0.00138108	0.00568404	EUR
NA20799	1732476	1732476	0.0870762	-0.13099	-0.0216688	-0.041369	0.0028776	-0.0155718	-0.0157124	-0.0342139	0.00115809	0.00754132	EUR
NA20800	1706306	1706306	0.0820207	-0.129279	-0.0226496	-0.0375636	0.00111759	-0.0121503	-0.0144067	-0.0322761	-0.00539659	-0.00223644	EUR
NA20802	1726500	1726500	0.0846865	-0.129111	-0.0238809	-0.0431456	0.00230046	-0.0122972	-0.0129021	-0.0334283	0.00184713	-0.00157225	EUR
NA20804	1731304	1731304	0.0846968	-0.127113	-0.0214935	-0.0403611	0.0020337	-0.00866668	-0.0153654	-0.0266531	-0.00165088	0.000422127	EUR
NA20805	1730488	1730488	0.0865127	-0.130755	-0.0218411	-0.0401894	0.0019216	-0.0134437	-0.0145913	-0.0306828	-0.000789416	-0.00203404	EUR
NA20807	1729470	1729470	0.0865717	-0.129082	-0.0196305	-0.0419682	0.000217541	-0.0112636	-0.0140513	-0.0244517	0.00289378	0.00362613	EUR
NA20809	1727552	1727552	0.0861883	-0.128479	-0.0180064	-0.0430362	0.00187686	-0.00921649	-0.0154094	-0.0249643	0.000840743	0.00292456	EUR
NA20814	1718502	1718502	0.0827507	-0.125805	-0.0202394	-0.0396423	0.00220584	-0.0110079	-0.0142391	-0.0310305	-0.00274722	0.00125036	EUR
NA20815	1733774	1733774	0.0841365	-0.130547	-0.0229462	-0.0414866	0.00066231	-0.0151949	-0.0136871	-0.0253499	-0.000523311	-0.000484957	EUR
NA20819	1731228	1731228	0.0887833	-0.12217	-0.0187999	-0.0368278	0.00254248	-0.010308	-0.0117661	-0.0216812	-0.00155363	0.00157103	EUR
NA20821	1735378	1735378	0.0852726	-0.124669	-0.0192665	-0.0334856	0.00148842	-0.012028	-0.014171	-0.0246676	-0.00219941	0.00802024	EUR
NA20832	1733594	1733594	0.0848556	-0.130644	-0.0214142	-0.0384817	0.00193316	-0.0131196	-0.0156665	-0.0307184	0.000249784	-0.00332518	EUR
NA20870	1725876	1725876	0.0867207	-0.0618441	0.0587643	0.0149022	0.000457965	0.000287331	-0.00215442	-0.00281595	-0.00339489	0.00200849	SAS
NA20904	1734296	1734296	0.0899245	-0.0593866	0.0617129	0.0218505	-7.24368e-06	-0.00259773	0.00163723	-0.000762227	-0.000377654	0.00911211	SAS
NA21123	1735262	1735262	0.0856219	-0.0337618	0.0999926	0.0378097	0.00149837	0.00327219	0.00162892	0.000415033	0.00394021	0.0656867	SAS
HG00126	1732968	1732968	0.0950196	-0.133957	-0.0328614	-0.0393505	-0.000741488	-0.00622995	-0.00531529	0.00545274	-0.00172804	0.00461554	EUR
HG00131	1733524	1733524	0.0934702	-0.130749	-0.029903	-0.0390058	4.119e-05	0.000191784	-0.00386483	0.0106362	-0.00169652	0.00866829	EUR
HG00145	1729456	1729456	0.0947682	-0.128766	-0.0283103	-0.038224	-0.00110817	0.00132785	-0.00109703	0.00518418	-0.00152961	0.00939652	EUR
HG00150	1732096	1732096	0.0956911	-0.128884	-0.0326869	-0.0393123	0.00200784	-0.000952997	-0.00472351	0.00726281	-0.00316648	0.00364245	EUR
HG00151	1732032	1732032	0.0950608	-0.127176	-0.0322755	-0.0363037	-0.000402324	-0.000438107	-0.00379288	0.0127683	0.000313542	0.00332801	EUR
HG00152	1735990	1735990	0.0941273	-0.132889	-0.028985	-0.0346129	-0.00208812	-0.00263292	-0.00329496	0.00318799	-0.00401338	0.00587959	EUR
HG00181	1733038	1733038	0.0927016	-0.111327	-0.0294633	-0.0360029	-0.00334238	-0.0124684	-0.0157651	0.046676	0.00412301	-0.00533226	EUR
HG00189	1734576	1734576	0.0988403	-0.106385	-0.0348649	-0.0336452	-0.00278216	-0.0139572	-0.0252258	0.06553	0.00440584	-0.00860463	EUR
HG00190	1734754	1734754	0.097568	-0.115775	-0.0329687	-0.0354083	-0.00138796	-0.00919753	-0.0206317	0.0572431	0.00225813	-0.000627816	EUR
HG00238	1734574	1734574	0.0945535	-0.127472	-0.0288313	-0.0373303	-0.000148156	0.000435131	-0.00318091	0.00259384	-0.00250173	0.00925181	EUR
HG00242	1734412	1734412	0.0944733	-0.128581	-0.0332704	-0.0364045	0.00120887	-0.000669881	-0.0025166	0.00346325	-0.000868314	0.00635645	EUR
HG00249	1735596	1735596	0.0963232	-0.128604	-0.0336627	-0.0381735	-0.00355161	0.00248058	-0.00546711	0.0102756	-0.00552352	0.00817695	EUR
HG00252	1735738	1735738	0.0948495	-0.130734	-0.0325318	-0.0411696	-0.00113939	-0.000128311	-0.00543001	0.00694341	9.01113e-05	0.00717435	EUR
HG00257	1732766	1732766	0.0929881	-0.129513	-0.0320597	-0.0368221	-0.00170241	-0.00223743	-0.00531152	0.00897955	-0.000557867	0.00663794	EUR
HG00259	1732018	1732018	0.0945451	-0.131845	-0.0291376	-0.0401922	0.00168498	-0.00232362	-0.00264569	0.00417927	-0.00470629	0.00549883	EUR
HG00260	1734488	1734488	0.0949953	-0.132386	-0.0340392	-0.0375814	-0.000250008	0.00139866	-0.00405597	0.0128264	0.00147986	0.00357329	EUR
HG00262	1730162	1730162	0.0964315	-0.130567	-0.0295884	-0.0381277	0.000614778	0.0032188	-0.00790857	0.0100808	-0.00113483	0.00742933	EUR
HG00265	1735910	1735910	0.0965994	-0.13552	-0.0331771	-0.0383847	-0.00157613	0.00124072	-0.00496691	0.00761219	-0.00143174	0.0145767	EUR
HG00281	1730898	1730898	0.101434	-0.109339	-0.0357544	-0.0329986	-0.00301913	-0.0137252	-0.0278431	0.0738325	0.00349141	-0.00718104	EUR
HG00302	1730260	1730260	0.0999236	-0.109717	-0.0291026	-0.0358043	-0.00271999	-0.0122855	-0.0269956	0.0735896	0.00370611	-0.0056367	EUR
HG00304	1727900	1727900	0.0973618	-0.11253	-0.0316047	-0.0331878	-0.00401439	-0.0193722	-0.0305945	0.0861859	0.00521715	-0.0154727	EUR
HG00309	1735294	1735294	0.0983915	-0.10827	-0.0367605	-0.034737	-0.00285305	-0.0175506	-0.0257494	0.0728235	0.00418734	-0.00606919	EUR
HG00311	1733388	1733388	0.0991803	-0.117658	-0.0360212	-0.0363492	-0.00376735	-0.00774937	-0.0194276	0.0527437	0.0035089	-0.00459538	EUR
HG00315	1734506	1734506	0.0992179	-0.110308	-0.0358485	-0.0327181	-0.00336725	-0.01469	-0.0257486	0.0732506	0.00541696	-0.00922438	EUR
HG00320	1735442	1735442	0.0990465	-0.112709	-0.0347492	-0.0350049	-0.000815186	-0.0111773	-0.0230504	0.0669439	0.000802831	-0.00671665	EUR
HG00324	1733210	1733210	0.0979017	-0.10948	-0.0366595	-0.032945	-0.0045253	-0.0198704	-0.0322985	0.0898353	0.005459	-0.00746893	EUR
HG00325	1735256	1735256	0.102627	-0.103944	-0.0355486	-0.0324401	-0.00469021	-0.0180344	-0.0347092	0.0910661	0.00655347	-0.0102072	EUR
HG00329	1732478	1732478	0.0991894	-0.116076	-0.0324118	-0.0355392	-0.00252446	-0.0163527	-0.0239983	0.0637896	0.0061684	-0.0109864	EUR
HG00339	1735606	1735606	0.100339	-0.107996	-0.0314161	-0.0343378	-0.00370459	-0.0152489	-0.0269918	0.0689519	0.00272689	-0.00245512	EUR
HG00341	1732104	1732104	0.092598	-0.112788	-0.027726	-0.0331813	-0.0012145	-0.0101724	-0.0157611	0.0474093	0.0025083	-0.00744947	EUR
HG00346	1731616	1731616	0.0987106	-0.114054	-0.0369758	-0.0321721	-0.00172781	-0.0140787	-0.0222175	0.0626012	0.00279665	-0.00538802	EUR
HG00349	1721610	1721610	0.0972955	-0.108338	-0.0314776	-0.0365333	-0.00134284	-0.0161689	-0.0304278	0.0763056	0.00165203	-0.00616829	EUR
HG00360	1732050	1732050	0.0974705	-0.114603	-0.0315113	-0.036245	-0.00406281	-0.0149525	-0.0262461	0.0684373	0.00163387	-0.00539421	EUR
HG00362	1734958	1734958	0.0980856	-0.109517	-0.0325714	-0.0338059	-0.00163869	-0.0134569	-0.0255552	0.0723401	0.00244202	-0.00321442	EUR
HG00365	1726768	1726768	0.097594	-0.10737	-0.0338965	-0.0317352	-0.00291386	-0.0188109	-0.0298596	0.0843746	0.00359668	-0.0100033	EUR
HG00367	1734604	1734604	0.101181	-0.107433	-0.0371101	-0.0354735	-0.001637	-0.0130269	-0.0236306	0.0655975	0.00272873	-0.00432841	EUR
HG00372	1735900	1735900	0.103694	-0.113484	-0.0334259	-0.0346269	-0.00165304	-0.020157	-0.0271584	0.0696417	0.0010409	-0.00878256	EUR
HG00373	1734330	1734330	0.100997	-0.10453	-0.0332807	-0.0305477	-0.00413379	-0.0173177	-0.0290136	0.0825739	0.00173595	-0.0100206	EUR
HG00376	1735666	1735666	0.0999212	-0.117617	-0.0341587	-0.0360929	-0.00249092	-0.0173303	-0.0225332	0.0654101	0.00387402	-0.00760394	EUR
HG00448	1734400	1734400	0.12196	0.172401	-0.0174368	-0.0311138	0.000550979	0.00764808	0.00066866	-0.000859963	0.000450362	0.00304167	EAS
HG00551	1731184	1731184	0.0631015	-0.0898067	-0.0434493	-0.0014273	-0.000189446	0.00340465	0.0132218	-0.0258083	0.00263995	-0.0049643	AMR
HG00557	1735296	1735296	0.123182	0.175759	-0.0203024	-0.0333919	0.000113685	0.000603812	0.00261134	-0.00333787	-0.00145956	8.37634e-06	EAS
HG00614	1735534	1735534	0.122896	0.173765	-0.0138938	-0.0359356	0.00239284	-0.00164453	0.000456508	0.00253534	-0.000583847	0.0031179	EAS
HG00742	1727716	1727716	0.0678294	-0.112928	-0.0364592	-0.0224883	-0.00202608	0.00382759	0.00890448	-0.0318935	0.00373858	-0.00832909	AMR
HG01112	1732798	1732798	0.0834223	-0.115166	-0.037195	-0.0212705	0.0030871	0.00218298	0.0108092	-0.0237722	0.000603536	-0.00355694	AMR
HG01134	1732598	1732598	0.0511798	-0.0660581	-0.0490313	0.0234679	-0.00163658	0.00664238	0.00959896	-0.0167889	0.00391845	-0.00700692	AMR
HG01137	1735698	1735698	0.0920554	-0.0567452	-0.0623028	0.0492191	0.00112088	0.00538319	0.0070888	-0.0198328	-0.000256746	-0.0138127	AMR
HG01200	1726480	1726480	0.074761	-0.103619	-0.0346078	-0.0149419	-0.00117634	-0.000951255	0.01209	-0.0318775	-0.00206373	-0.00519806	AMR
HG01242	1734082	1734082	-0.0962081	-0.0429829	-0.0167183	-0.00231716	0.00661427	0.00325054	0.00484625	-0.00931246	-0.0119755	0.00397476	AMR
HG01250	1731216	1731216	0.0702796	-0.0511194	-0.059523	0.04523	5.94714e-05	0.00239064	0.0083165	-0.0146965	0.00285151	-0.0112617	AMR
HG01275	1735062	1735062	0.0886997	-0.120203	-0.037243	-0.0284647	0.00230148	0.000100427	0.00873448	-0.0265696	0.00152758	-0.00166406	AMR
HG01280	1728298	1728298	0.0898985	-0.0731705	-0.0613731	0.0305532	-0.000967135	0.00625209	0.012378	-0.0265406	0.000217176	-0.0106317	AMR
HG01390	1734570	1734570	-0.00447316	-0.0286051	-0.0525241	0.0440837	0.0052746	0.00248507	0.00392957	-0.0113129	0.00128476	-0.00465787	AMR
HG01431	1713736	1713736	0.0575261	-0.0590801	-0.0541623	0.0364102	-0.00282539	0.00221527	0.0088404	-0.0188894	0.00209157	-0.00945378	AMR
HG01461	1735858	1735858	0.0357477	-0.0267639	-0.0608922	0.0645076	0.00128014	0.00418207	0.00617624	-0.011885	-0.000724655	-0.00413408	AMR
HG01480	1731868	1731868	0.0637465	-0.0646848	-0.0541974	0.0291266	-0.0018954	0.00567853	0.00945754	-0.0264389	0.00289341	-0.00642759	AMR
HG01509	1731018	1731018	0.0802949	-0.129985	-0.0297918	-0.0428409	-0.00331263	0.00653562	0.0113596	-0.022853	0.00180797	-0.000513179	EUR
HG01510	1720424	1720424	0.0844438	-0.129504	-0.0314422	-0.0391681	-0.000100344	0.00389567	0.0129043	-0.026756	0.00131466	-0.00505806	EUR
HG01515	1728204	1728204	0.091786	-0.131325	-0.0345458	-0.0456854	0.000713517	0.00307217	0.00637789	-0.020625	0.00100381	-0.0102538	EUR
HG01519	1735116	1735116	0.0915135	-0.136946	-0.0358016	-0.0425567	-7.25861e-05	0.00250138	0.00716022	-0.0238772	-0.000851121	-0.000873089	EUR
HG01612	1733234	1733234	0.080205	-0.12803	-0.030162	-0.044823	-0.000659867	0.00372587	0.0113257	-0.0186033	0.000830934	0.00167891	EUR
HG01617	1719332	1719332	0.0839212	-0.124204	-0.0313278	-0.0432507	0.000411035	0.00169015	0.00924989	-0.0286859	0.000373666	0.00170789	EUR
HG01625	1734974	1734974	0.0863843	-0.129985	-0.0341394	-0.0447026	0.000507312	0.00115864	0.005671	-0.0246008	-0.00261091	0.00395095	EUR
HG01628	1733510	1733510	0.0656485	-0.127304	-0.0289062	-0.0385549	-0.00112059	0.00737728	0.0152708	-0.0315729	0.0050012	-0.00719079	EUR
HG01630	1733590	1733590	0.0735586	-0.124938	-0.0284312	-0.0414137	0.00106064	0.00453033	0.0135951	-0.0364513	0.000298024	0.000762079	EUR
HG01673	1733564	1733564	0.0872401	-0.131146	-0.0324542	-0.0430748	1.16808e-05	0.00635535	0.00796498	-0.0301502	-0.00087007	0.00207233	EUR
HG01679	1734370	1734370	0.085935	-0.131226	-0.0336707	-0.042	0.000700988	0.00771729	0.0115659	-0.0247775	6.31905e-05	-0.00188156	EUR
HG01680	1734724	1734724	0.0857739	-0.129421	-0.0342509	-0.0400353	-0.000275887	0.00467762	0.0105286	-0.0229396	-0.000838641	0.00514616	EUR
HG01695	1714684	1714684	0.0710189	-0.121714	-0.0314001	-0.0418907	0.00285835	0.00536724	0.0143617	-0.0311592	0.00307979	-0.00525402	EUR
HG01705	1734784	1734784	0.0805903	-0.126746	-0.0343887	-0.0451779	-0.000208512	0.00228411	0.0109156	-0.0247916	0.00132173	-0.00256567	EUR
HG01709	1732558	1732558	0.083175	-0.127609	-0.0310162	-0.0408984	-0.000409749	0.00562586	0.00829883	-0.0207213	0.00421264	-0.00383836	EUR
HG01761	1731420	1731420	0.0848248	-0.133459	-0.0338447	-0.0422399	0.00052872	0.00493827	0.00884759	-0.0289143	0.000215063	-0.00175405	EUR
HG01770	1730892	1730892	0.0857122	-0.128219	-0.0345129	-0.0414361	-0.000279282	0.00507324	0.0120428	-0.0252625	0.00326878	2.82735e-05	EUR
HG01771	1733264	1733264	0.0884977	-0.134043	-0.0337148	-0.0409006	-0.000212405	0.00230724	0.00803299	-0.0223338	0.00336583	-0.000773078	EUR
HG01776	1733806	1733806	0.0916377	-0.127935	-0.030438	-0.0384013	-0.00216827	0.0034668	0.00785817	-0.0253801	-0.000689276	0.00396576	EUR
HG01785	1725976	1725976	0.0902639	-0.132734	-0.0307118	-0.0431255	-0.0028182	0.00305026	0.00492567	-0.0159082	0.000407196	-0.00431421	EUR
HG01786	1734474	1734474	0.0899437	-0.131783	-0.0326029	-0.0419201	0.000744826	0.00208939	0.00759874	-0.0227768	-0.00189228	-0.00311248	EUR
HG01790	1725602	1725602	0.094377	-0.129147	-0.0300999	-0.0374127	-0.000301266	-0.000638731	-0.00543697	0.00705845	-0.00223317	0.0029857	EUR
HG01817	1732220	1732220	0.118886	0.17064	-0.00928296	-0.0410915	-0.00124164	0.0540767	-0.0045542	0.00562493	-9.4183e-05	-0.00473391	EAS
HG01947	1734780	1734780	0.0994939	0.00307688	-0.0893812	0.121003	0.000226934	0.00206238	0.00018022	-0.00553472	0.00176523	0.00235495	AMR
HG01983	1729426	1729426	0.111631	0.0117341	-0.0999379	0.147146	0.000221468	0.00547494	0.0016877	0.00381639	0.000539665	0.00444605	AMR
HG01992	1728008	1728008	0.121209	0.0573842	-0.119483	0.2023	0.000851834	0.00407622	-0.00615936	0.0174257	0.00221064	0.00608398	AMR
HG02104	1722956	1722956	0.117256	0.0572507	-0.121794	0.201067	-0.000203394	0.0105808	-0.0054632	0.00993522	-0.00119146	0.00659644	AMR
HG02224	1722106	1722106	0.0880945	-0.130586	-0.0323625	-0.0385408	-0.000160446	0.00575253	0.00476605	-0.0166577	-0.00121503	-0.00733672	EUR
HG02232	1734486	1734486	0.0840777	-0.131394	-0.0349363	-0.043166	0.00178014	0.005458	0.0106728	-0.0266524	0.00329866	-0.00418456	EUR
HG02262	1732320	1732320	0.113239	0.0326704	-0.111194	0.169279	-0.00107898	0.0120691	-0.00300876	0.00337693	0.00244809	-0.00427734	AMR
HG02277	1733230	1733230	0.112907	0.0118842	-0.094313	0.138313	0.00267284	0.0070817	-0.00198728	0.000790418	0.00241418	0.00597606	AMR
HG02312	1725990	1725990	0.107596	-0.00175296	-0.0893735	0.126197	-0.000218918	0.00179853	0.000434399	-0.000358609	0.000785075	-0.0023959	AMR
HG02373	1732006	1732006	0.120265	0.172522	-0.00896486	-0.0375513	-0.00140873	0.0554443	-0.00356534	0.00551479	-0.000783287	0.00251938	EAS
HG02419	1725044	1725044	-0.254675	0.0109719	-0.0016127	-0.00198387	0.00508972	9.33642e-05	-0.0188787	-0.00988725	-0.0169082	0.0239128	AFR
HG02461	1729772	1729772	-0.270355	0.0158529	0.000929063	-0.000143659	-0.0666273	-0.00110274	0.0427803	0.0133994	0.0599723	-0.000602421	AFR
HG02964	1734184	1734184	-0.286581	0.0178498	0.000156467	-0.000166524	0.0188043	-0.00216978	-0.0462077	-0.0205688	0.0163622	-0.0185672	AFR
HG03247	1726142	1726142	-0.275997	0.0125414	0.00110084	0.000221713	-0.0686174	-0.00162069	0.0314206	0.00640531	0.0290574	0.00942255	AFR
HG03373	1734966	1734966	-0.287529	0.0184484	0.00120841	0.000784493	0.0196729	0.0017157	-0.046841	-0.0131276	0.0185045	-0.0427758	AFR
HG03428	1731432	1731432	-0.280582	0.0182768	-0.000609055	0.000124848	-0.0456001	-0.000748829	0.015929	0.00793573	-0.0920439	-0.0179221	AFR
HG03458	1729978	1729978	-0.281507	0.0171954	0.000146446	0.000881566	-0.0396471	-0.00369271	0.0127574	0.00509044	-0.0888789	-0.0234974	AFR
HG03574	1734192	1734192	-0.281822	0.0176504	-0.000699393	-0.00254623	-0.047535	-0.000470422	0.0137097	0.00288773	-0.0767037	-0.0154963	AFR
HG03585	1732034	1732034	0.0915702	-0.00355531	0.0805764	0.0253608	-0.00405719	0.00462004	-0.0030357	0.00642319	-0.00133788	-0.00219872	SAS
HG03593	1724862	1724862	0.093861	-0.00489822	0.084012	0.0275715	-0.00132856	0.00678491	-0.0023296	-0.00208771	-0.000900063	-0.00727134	SAS
HG03646	1735134	1735134	0.086901	-0.0203891	0.0999506	0.0311941	-0.00108721	0.00203329	-0.00244583	0.00178301	-0.0025887	-0.0123613	SAS
HG03680	1727914	1727914	0.0890325	-0.0214513	0.101603	0.0318801	-0.00161905	0.00398685	-0.00102405	-0.00147023	0.00251365	-0.0158217	SAS
HG03698	1717724	1717724	0.086637	-0.0230428	0.0956438	0.0329498	-0.00245742	-0.00116248	0.000831238	-0.00138345	0.00163625	-0.0201414	SAS
HG03730	1710260	1710260	0.0852839	-0.00597391	0.112219	0.0390991	-0.00115574	-0.00208045	-0.000843864	-0.000469272	0.00284476	-0.0210775	SAS
HG03741	1733934	1733934	0.0908382	-0.0158134	0.100833	0.0308773	0.00108805	5.51107e-06	-0.000262338	0.0041464	0.000131112	-0.0170181	SAS
HG04198	1732480	1732480	0.0879254	-0.0297327	0.0969562	0.0322826	0.000935071	0.00240721	0.00125984	-0.00021225	2.62304e-05	-0.0120377	SAS
